Filename,MFCC_Mean,MFCC_Var,Chromagram_Mean,Chromagram_Var,Spectral_Centroids_Mean,Spectral_Centroids_Var,Spectral_Rolloff_Mean,Spectral_Rolloff_Var,Zero_Crossing_Rate,RMS_Energy_Mean,RMS_Energy_Var,Spectral_Bandwidth_Mean,Spectral_Bandwidth_Var,Spectral_Contrast_Mean,Spectral_Contrast_Var,Spectral_Flatness_Mean,Spectral_Flatness_Var,Tempo,harmony_mean,harmony_var,precussive_mean,percussive_var,label
./sounds/trot/trot25.wav,0.484895,0.02917438,0.29413238,0.09152061,2293.8544492125043,403654.98508706264,5225.335069780379,2060835.2017476035,0.08966045556791796,0.06917422,0.00086262665,2625.867318238507,111399.99245140488,22.78028600549808,122.27426099314327,0.015378627,0.0002927521,135.99917763157896,-1.6636064e-06,0.003712075,6.323983e-06,0.0009273155,trot
./sounds/trot/trot26.wav,0.48472217,0.025757965,0.32195994,0.09627201,2654.901611780956,338318.659542765,5811.5648582623835,1410231.7916576823,0.11630088404605263,0.08707325,0.001208859,2681.0669665990163,91869.41570730376,21.96532789279729,127.210179238219,0.029879251,0.00088495004,143.5546875,-7.773164e-06,0.004687646,-4.3802534e-05,0.0019057861,trot
./sounds/trot/trot27.wav,0.5154516,0.035187263,0.3149405,0.08823979,2635.5407874689636,462701.52218624856,5622.957665410942,1206132.9229671285,0.12932952786377708,0.10816939,0.000718596,2662.9319315394855,76710.05958849561,21.83609267522878,113.12557292467072,0.027478622,0.0009922124,143.5546875,0.00031229603,0.0071444307,0.0015844341,0.0018751471,trot
./sounds/trot/trot28.wav,0.5004833,0.033232853,0.33679602,0.089115225,2340.892445168099,441382.5238033642,5040.8028522881195,2024221.1778822616,0.11170453995743033,0.08998605,0.00033448765,2507.393728862933,123536.71868169236,23.00501024280613,122.54201588956201,0.021451088,0.0006173632,112.34714673913044,-3.7380364e-06,0.0047385143,4.332017e-05,0.0016323759,trot
./sounds/trot/trot29.wav,0.49741563,0.0308162,0.30461475,0.08976537,2203.8773283902674,297657.10517955484,4658.638496517028,1876231.429301866,0.0982212503628096,0.08568602,0.00084397115,2422.933742574586,133687.62786186032,23.068558311616975,121.1146257096635,0.016153937,0.0003253589,135.99917763157896,-1.7268857e-07,0.004181832,8.821689e-06,0.0018053307,trot
./sounds/trot/trot3.wav,0.50010264,0.032666236,0.33888835,0.08676216,2959.4546765472123,550824.7363070501,6085.371535924197,1614577.171672542,0.16763882002225233,0.055719152,0.0002800648,2684.6359018910957,76609.82702202586,23.214129647575735,139.83893737994705,0.034941696,0.0009820014,135.99917763157896,-1.7368093e-06,0.0015167291,-6.424397e-05,0.0011351021,trot
./sounds/trot/trot30.wav,0.5417992,0.026946913,0.41535452,0.08724765,2578.2753808897755,405562.8215045442,5664.265748959946,1459216.688134845,0.11589725836880804,0.0647558,0.0005044676,2680.446422197072,107486.94905134062,21.507447407818802,118.37869955717849,0.02578801,0.00062422577,129.19921875,-8.932933e-07,0.0018329717,-3.2471703e-06,0.0014387234,trot
./sounds/trot/trot31.wav,0.49450886,0.03345549,0.27452686,0.089265525,2670.9375584075538,468045.7735744645,5725.082047878774,1780252.3403279937,0.1236542031491873,0.10013025,0.0013928442,2669.7118553407186,90821.58114001603,24.022330480115155,107.23691844050411,0.023892542,0.00078501494,99.38401442307692,5.6625476e-07,0.0077669877,8.987529e-06,0.001471346,trot
./sounds/trot/trot32.wav,0.51488173,0.032086067,0.3156589,0.08970929,2599.93591533882,472074.6084751341,5416.908911359568,1039945.8505719642,0.1252501874516254,0.0802982,0.0009324674,2536.90924430896,60174.50348683892,24.24485702753205,124.7901193354412,0.021527143,0.00065504643,73.828125,-1.7031674e-07,0.0049201534,-1.2737584e-06,0.0009909687,trot
./sounds/trot/trot33.wav,0.53835905,0.031717483,0.37752062,0.09130818,2466.1148470789612,509425.1293863048,5374.859165628628,1953784.4177138528,0.11636059645897832,0.075063735,0.0003992958,2587.589599058781,128052.0443202722,22.323713092217126,128.5902708080446,0.024611976,0.00074431533,117.45383522727273,1.4527055e-06,0.0028745963,-5.733849e-06,0.0012985177,trot
./sounds/trot/trot34.wav,0.5209882,0.03146931,0.3000973,0.09021174,2633.138584354741,320920.5293972696,5165.760430020076,1045305.6768626067,0.14050935444078946,0.06957121,0.00023455899,2439.2846409155673,57837.39429081506,23.699168404861737,129.9292055705947,0.024152681,0.00059099786,143.5546875,3.3831018e-08,0.0026586754,-6.5469885e-06,0.0010986917,trot
./sounds/trot/trot35.wav,0.5159331,0.03120701,0.32745382,0.08996507,1980.1625463018747,352057.71550136857,4238.816035126016,2089150.4950730472,0.08426366280476007,0.08329616,0.00094194134,2319.752509171328,152959.9275102144,23.77291509307393,110.53114973958728,0.0111679435,0.00023088769,129.19921875,-1.8596173e-06,0.0049476475,-0.00010208735,0.0011552905,trot
./sounds/trot/trot36.wav,0.51347095,0.030372657,0.3156944,0.088681325,2192.997000585107,249617.7938238089,4504.664427577158,1469655.5582090698,0.10766110257836688,0.079791866,0.0010093955,2332.4637123084026,127956.23184061142,24.165478859922416,129.3592858607639,0.0114192655,0.00014398323,99.38401442307692,-4.2424756e-07,0.004310423,-1.219836e-06,0.0012786123,trot
./sounds/trot/trot37.wav,0.515307,0.03265993,0.3215526,0.08975348,2605.4423631327486,241672.28665210892,5408.983959280669,609775.1780235477,0.1326590617743808,0.08488074,0.00045488428,2523.2637626725896,40984.51735580865,23.30738555232639,115.80681700082089,0.022411449,0.0004427456,151.99908088235293,3.9334452e-07,0.0037383577,6.865814e-05,0.0018709014,trot
./sounds/trot/trot38.wav,0.5100831,0.034408394,0.27735257,0.09465021,2213.398735859228,588862.1221532986,4844.004042303599,2310565.080462539,0.09490154254547213,0.08021763,0.00085021235,2492.7914648642477,142498.06371448317,24.771344845847164,114.14623769832914,0.011332608,0.00045351652,129.19921875,4.729414e-06,0.0050057196,9.422338e-06,0.0009910716,trot
./sounds/trot/trot39.wav,0.5465997,0.03111941,0.35388952,0.08221413,2458.4257069531536,283285.7275309724,5100.3441589166505,1120817.7103046414,0.12478647143479102,0.09499991,0.00030156627,2498.359321807384,73155.73866559708,23.52322399218499,112.24808574876353,0.021029407,0.00050733046,129.19921875,6.074858e-07,0.0054447665,2.1794389e-05,0.001448801,trot
./sounds/trot/trot4.wav,0.52294296,0.026343945,0.43188018,0.08141035,2441.891870818209,313236.5249504786,5079.719283632449,1247713.459615864,0.10929676918053406,0.09236331,0.0009860274,2473.1863428192887,96784.5170739166,22.957553205801336,128.81353280109803,0.018348498,0.00043248854,135.99917763157896,2.154117e-06,0.0050110025,-4.12158e-05,0.0016567741,trot
./sounds/trot/trot40.wav,0.51058125,0.031217454,0.3517635,0.082912646,2261.0397904093056,470211.1208293356,4777.629443661716,1929688.592456385,0.10989653879643962,0.0906865,0.0007178325,2403.3375127974323,135498.65080832978,22.53677724898987,120.41743880392802,0.02084666,0.00096954464,161.4990234375,3.3345168e-06,0.005286982,3.2036824e-05,0.0013107406,trot
./sounds/trot/trot41.wav,0.50793326,0.031835925,0.32806557,0.088736475,2284.291311271984,441147.4844298524,4626.972021333204,1479185.2616396511,0.11994749842782508,0.06772043,0.0004329743,2346.5312768008157,85829.3076647908,23.67187281836098,125.55344625420089,0.017377002,0.00071153074,135.99917763157896,6.9956076e-07,0.0026553106,5.5747114e-05,0.0012001025,trot
./sounds/trot/trot42.wav,0.51639235,0.0278093,0.3292853,0.09094717,2633.591640497969,273762.07985751797,5722.423730619921,1215073.7109504691,0.12441081233068886,0.079920225,0.000868244,2671.333597835264,74844.22720551684,23.567606516183318,112.38637884586684,0.026113713,0.0005006043,135.99917763157896,7.3376874e-08,0.004020463,-2.6346377e-06,0.0014442384,trot
./sounds/trot/trot43.wav,0.49643132,0.033596076,0.27321547,0.09023431,2275.6497067018813,359843.56125707045,4695.021609846653,1984256.8031463805,0.10758324968556501,0.09237772,0.0017963103,2355.66753712895,160925.78299913416,24.3145591509578,128.62142574353223,0.013617019,0.00031143182,117.45383522727273,-8.281479e-07,0.006798654,1.6255372e-06,0.0013784379,trot
./sounds/trot/trot44.wav,0.49514878,0.032629054,0.3218185,0.090036854,1764.6392321027304,403795.7760933221,3650.911256772446,2028957.7522659206,0.07490128555534056,0.06710154,0.0013814949,2064.8752284074635,176070.7937248692,25.26708231718326,132.16056293082352,0.0063929497,0.0001361114,117.45383522727273,-5.988136e-07,0.004053176,-1.3657911e-05,0.0008555561,trot
./sounds/trot/trot45.wav,0.5168737,0.029389191,0.36768088,0.088171475,2187.0910884488985,428846.28511800355,4585.505605408282,1734727.2617308355,0.10271290876547988,0.086424105,0.00063297385,2382.953988461212,117859.3513159557,22.707229539439446,129.47789752784044,0.017107204,0.00049616594,135.99917763157896,3.7733588e-07,0.0033607613,-0.0002427503,0.0022183158,trot
./sounds/trot/trot46.wav,0.5053633,0.032141525,0.28880805,0.089553,1936.8549347138514,385250.1282783967,3799.7520234193594,1599521.7670823697,0.10445704032023993,0.09412977,0.0027995051,2106.2054788414034,126690.38203290447,26.027725472981157,136.42069650135252,0.0066711055,0.00022995105,86.1328125,-1.4558835e-06,0.008762417,1.4347016e-07,0.0011614462,trot
./sounds/trot/trot47.wav,0.4953738,0.03306499,0.32832065,0.08498646,1812.9991342662863,277729.6770242928,3699.6359621408187,981091.4762317046,0.0918169051131966,0.077776,0.00043830814,2079.6159290513297,95720.00018541607,23.71126301987415,130.37887463376126,0.008094089,0.00016555714,135.99917763157896,-4.27706e-07,0.003359216,-2.0169899e-05,0.0012594782,trot
./sounds/trot/trot48.wav,0.4970115,0.032625783,0.31026867,0.092501,2469.2543125922552,334375.7212400034,5400.617343205786,1389991.9617111655,0.10793887867647059,0.10405382,0.00070706644,2624.9754937864054,71508.77639885701,23.20953786885985,113.96062686864309,0.019852234,0.00037853804,129.19921875,-2.142473e-06,0.005932323,4.314023e-06,0.0026675249,trot
./sounds/trot/trot49.wav,0.49352846,0.03104771,0.31126407,0.08921121,1913.9105942635697,349884.13841390127,4029.9006317422118,1920658.5405525807,0.0857613861745356,0.0600326,0.00017037317,2184.4171594290087,172651.67874330733,24.572693196055095,122.06969227320337,0.009936167,0.00023153085,135.99917763157896,-3.529412e-07,0.0025857738,-6.3205607e-06,0.0004183529,trot
